dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ensemble_m3,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_gridmet_precip_eff_m3,count_et,pumping_m3,count_pump,year,dri_field_id,all_app,meter_change,pumping_mm,annual_net_et_ensemble_mm,pumping_net_et_ensemble_factor_annual,annual_net_et_ssebop_mm,pumping_net_et_ssebop_factor_annual,annual_net_et_eemetric_mm,pumping_net_et_eemetric_factor_annual,annual_net_et_pt_jpl_mm,pumping_net_et_pt_jpl_factor_annual,annual_net_et_sims_mm,pumping_net_et_sims_factor_annual,annual_net_et_geesebal_mm,pumping_net_et_geesebal_factor_annual,annual_net_et_disalexi_mm,pumping_net_et_disalexi_factor_annual
6148187190,1958137.7103418736,3024.638378017456,2982.213632444516,2933.738528625566,3441.242442736332,3022.8678261988807,2879.7936354212543,2910.4818384548475,698.0000017881393,678.5870911577435,1158.2667236328125,1083.333251953125,5173.599995136261,7158.800011694431,1488.2799965143204,12.554520606994627,346.20001220703125,87.1199951171875,0.0,974.742930558084,3.3140809667994855,8072,3.8887512287641046,1,6134.621117760804,458.75314282883744,7177.106996850254,1478251.6020452634,1457871.2574918699,1432963.2878506102,1478107.427800105,1681720.6964745556,1407924.0051522763,1422839.6193269466,332191.74323679396,4,1235189.3812621464,5.0,2018,6_148_187_190,24262_24263_24264_24265,1,630.7980152460743,585.2805207496757,1.1,574.8724966123768,1.1,562.152262734183,1.1,585.2068925036147,1.1,689.190012587085,0.9,549.3649686812216,1.1,556.9822134214121,1.1
55,499698.57610676246,783.0736547595803,823.687146203396,813.6291777821147,854.0042997809437,734.4249463205148,819.0153393194088,736.6775435400265,175.1757625596899,170.30374047592113,289.7199420651374,270.7156651616212,1304.56916600208,1804.938333387156,371.5280029523532,3.212795103240329,87.42181847890629,22.397224168982017,0.0,243.00385246342188,0.7811328733727441,2018,0.9721878071910262,1,1520.0,130.5145791218695,1791.4690853291538,391300.7902700808,411595.2941152796,406569.3416166386,366991.0999336467,426744.73258959025,409260.7988675055,368116.7195567787,85100.5366214734,1,474311.29788,1.0,2018,55,28035_28036,1,949.1948157536108,612.7699142836592,1.5,653.3834057274748,1.5,643.3254373061936,1.5,564.1212058445936,1.7,683.7005593050225,1.4,648.7115988434878,1.5,566.3738030641053,1.7
180181,999514.3900847913,1662.7716075755093,1627.8270071787642,1588.2719541507875,1875.9691572665924,1594.332726334837,1628.202993066203,1724.5541492612697,437.60005477099526,425.42943767448656,578.75859343514,542.0431039784419,2530.951705795918,3471.503421230528,735.5220632945084,6.006575154057355,170.6310354002506,44.751065597847685,0.0,510.6347551116634,1.6988280872151773,4036,1.9443756143820523,1,3117.715762018265,314.27683615691234,3573.1868267867976,830847.030298688,813263.864448142,793431.8114692398,796858.2863426898,937601.1328470544,813697.6497843831,861639.4637856625,212610.1816616663,2,714346.6433668903,2.0,2018,181_180,29278_70249,0,714.6937057167236,618.5372164422515,1.2,600.945507883604,1.2,581.1038195841292,1.2,584.5319591961654,1.2,725.3431850279667,1.0,601.3795039726492,1.2,649.3446103051476,1.1
178,510743.9755984696,533.34553071885,536.9444912894755,492.6158566011717,619.5087479250526,555.4047675867736,598.7777159069815,488.9613926232332,229.60000076889992,223.2143212785748,289.3999938964844,271.125,1261.9999995976686,1728.8000049889088,367.1899985726923,2.980273962020874,84.55000305175781,22.16666603088379,0.0,255.6039292910677,0.5470776418426819,2018,0.9721878071910262,5,1528.758606007174,35.65205898158898,1785.4036725471267,272403.01672702114,274241.16415688454,251600.58104332804,283669.63906361273,316410.3608332715,305822.1111221027,249734.08558255434,114005.36986033336,1,0.0,1.0,2018,178,30927_30928,1,0.0,310.13120944027514,0.0,313.7301700109007,0.0,269.40153532259694,0.0,332.1904463081987,0.0,396.2944266464778,0.0,375.5633946284066,0.0,265.7470713446584,0.0
143,514288.87599509966,833.7495659790924,785.8919090059998,870.520482093009,959.2631567835743,790.2714569910339,823.889961848375,780.434047291129,216.7999987006188,210.77031533577187,289.8499755859375,271.5599975585937,1330.199997484684,1846.599998652935,400.5900012589991,3.1128766536712646,77.25,20.14000129699707,0.0,237.97641412674835,0.8513510622886525,2018,0.9721878071910262,1,1520.0,105.6854656830064,1815.8549770985933,428788.1271487896,404175.46653633873,447699.0002663259,406427.8193469286,493338.37068573554,423717.44242264633,401368.5489696612,108396.82856716684,1,366139.6239482932,1.0,2018,143,31455_81004,0,711.9337808733432,622.9792506433205,1.1,575.1215936702278,1.2,659.7501667572371,1.1,579.5011416552621,1.2,748.4928414478024,1.0,613.1196465126033,1.2,569.663731955357,1.2
4,524721.6388003868,766.692510785605,750.2773463535608,754.9544498695387,948.0947420096628,765.206944121522,714.514071662921,721.1896768193442,214.48963068255827,208.5242037184881,289.36251312218803,271.342079010873,1263.6885803662224,1732.4967717314214,370.0715101594879,2.9917197001150035,83.12614816299391,22.2496992207044,0.0,250.45372252359903,0.8472776902806289,2018,0.9721878071910262,3,1521.7953168196927,40.28211634598211,1811.20486950592,402300.1507154059,393686.75873344584,396140.9361551889,401520.6417408811,497485.8267653402,374920.9946289049,378423.8291065676,109417.1619047108,1,397097.91684,1.0,2018,4,33668_33669,1,756.7782372151473,558.1683070671169,1.4,541.7531426350727,1.4,546.4302461510507,1.4,556.6827404030339,1.4,739.5705382911747,1.0,505.9898679444328,1.5,512.6654731008559,1.5
3,462084.5578080055,719.1113868647402,711.8091726217717,694.3717158916228,919.4908943509728,753.3954483049953,654.2067330822215,672.9792891423474,202.79999968409533,197.1596869912215,289.54998779296875,271.1142883300781,1274.3999991565945,1754.7999976873398,374.1800001747906,3.019726037979126,84.30000305175781,21.674999237060547,0.0,247.898169935522,0.835622241561463,2018,0.9721878071910262,1,1528.7095503018927,60.26242455624827,1805.350268665823,332290.26721409505,328916.0267746136,320858.44729216653,348132.4025845778,424882.5433246567,302298.8289713182,310973.3372372875,91104.44678090335,1,384353.60148,1.0,2018,3,33670_33671,1,831.7819649790106,521.9516998735187,1.6,514.6494856305501,1.6,497.21202890040126,1.7,556.2357613137739,1.5,722.3312073597513,1.2,457.047046091,1.8,475.81960215112593,1.7
5859,954984.8725352399,1386.9805442323216,1377.8626603403602,1375.8820937940468,1450.1488818204534,1395.2502522733957,1376.3989659268063,1377.1679992762129,349.19999861717224,339.48798092673803,579.2000122070312,541.6856689453125,2614.799998432398,3621.2000120282178,748.89999865368,6.402191638946533,170.73333740234375,44.26666641235352,0.0,484.91697230625607,1.204822292992009,4036,1.9443756143820523,1,3040.0,224.41788756970698,3590.906103894183,659765.970227987,655425.9686548221,653538.748752781,663548.788981425,687943.7058599344,655335.1439057246,655535.9497672014,162102.94309628342,2,509716.29361388617,2.0,2018,58_59,34596_48225_48226,0,533.7427934965295,521.1213721224043,1.0,516.5767958699624,1.0,514.6006180724743,1.0,525.0825016253204,1.0,550.6273218419458,1.0,516.481689914141,1.0,516.6919611626726,1.0
16,532670.3377676263,798.2099981708806,734.7589474432972,783.6198174945137,863.0276901186573,742.0037446142594,824.7970541012932,790.9632905861314,231.299999922514,224.86703972795337,289.1000061035156,270.6166687011719,1264.9999993890524,1732.3000010252,366.4699991401285,3.0024657249450684,86.19999694824219,22.299999237060547,0.0,264.07797744669165,0.7347435845338782,2018,0.9721878071910262,5,1520.0,17.197354452400432,1789.1228969659396,425182.7893351793,391384.2967124067,417411.03286620823,395243.3852685211,459709.2511983195,439344.9253978789,421322.68315830774,119780.00200469517,1,463856.09816980246,1.0,2018,16,34939_48437,0,870.8127058731707,573.3429584429272,1.5,509.89190771534373,1.7,558.7527777665601,1.6,517.136704886306,1.7,638.160650390704,1.4,599.9300143733398,1.5,566.096250858178,1.5
1792,977699.3701488442,1550.8519912841161,1537.6097156695118,1479.0987913873412,1725.4191317927355,1422.6391049730873,1584.1480663987904,1592.040638202092,438.99991783520693,426.79036747724945,578.1145057836932,540.8069664231759,2538.5548621262487,3486.0968298003277,731.5548383901968,6.116482704490057,175.35484297790288,44.29903358394639,0.0,549.6744608043205,1.6046611464132305,4036,1.9443756143820523,1,3161.3481506269727,304.31328487249766,3552.999242680302,758146.9959253344,751670.2450316658,723068.0339401459,695474.0749698605,843492.484689213,774418.7630962358,778280.2810892789,208637.60970448266,2,537762.3677406069,2.0,2018,92_17,39156_55535,0,550.0283462990657,562.0433059470978,1.0,555.4188249548655,1.0,526.1642176954116,1.0,497.94086007364643,1.1,649.3354648352494,0.8,578.6862205972568,1.0,582.6358170795122,0.9
230,520340.3719492869,732.4202723524761,783.3439751384664,692.3518562861788,781.2624047390996,714.8374005746888,703.1530785407905,746.2362262108027,175.50584816883563,170.62464568045772,289.59221707773247,270.8293225050063,1293.6873846315184,1788.837846416155,371.0785208711608,3.149653085259663,87.052924535943,21.99074800440538,0.0,244.0647775621443,0.8575570267866663,2018,0.9721878071910262,1,1520.0,152.18083473436818,1791.3261935752582,381107.83693908545,407605.4953877825,360258.6224197295,371958.75889829494,406522.3702719374,365878.93442520103,388296.8355085612,88782.89159708466,1,430480.17219122255,1.0,2018,230,39552_39554,0,827.3049630544095,561.7956266720184,1.5,612.7193294580087,1.4,521.727210605721,1.6,544.212754894231,1.5,610.6377590586419,1.4,532.5284328603327,1.6,575.6115805303449,1.4
150,515270.5214739154,755.0374370353231,672.9276760644843,748.3462189645924,929.7210596054348,773.7854784263828,713.0439727424731,742.884591925799,218.7818374888928,212.6970348415503,289.3792618582669,271.0213777565118,1265.481707117215,1735.7634190521342,367.7619934119007,3.003326337798044,85.31680702110874,22.37588458357921,0.0,254.1822392883035,0.801661713419746,2018,0.9721878071910262,1,1547.306681554559,157.5548266410932,1787.9672270763017,389048.5339135195,346739.79455997684,385600.7464889184,398708.84697770537,479057.8552081735,367410.5396688464,382786.53107654327,109596.51205876117,1,881417.0577294836,1.0,2018,150,40010_40013,0,1710.5908857510756,542.3404021937729,3.2,460.230641222934,3.7,535.6491841230421,3.2,561.0884435848325,3.0,717.0240247638844,2.4,500.3469379009228,3.4,530.1875570842486,3.2
183,502103.8052519566,795.4614081924341,812.5666531834,752.6762559663465,898.4314058681692,772.2195291643081,777.0445756815795,860.1336623250555,203.49999821186063,197.84021702496656,289.3499755859375,270.875,1270.3999999314549,1745.600003302097,368.5699987057597,3.0358903408050537,86.4000015258789,22.67142868041992,0.0,253.66037282871105,0.7107078826422163,2018,0.9721878071910262,1,1561.1365492161858,156.99015438703918,1788.0257484803865,399404.1999845011,407992.8085842321,377921.6122434983,387734.3640832734,451105.8276442729,390157.03830011305,431876.3848787119,99336.32580010864,1,352042.7714651093,1.0,2018,183,40011_40014,0,701.1354380962191,597.6211911674676,1.2,614.7264361584336,1.1,554.8360389413801,1.3,574.3793121393414,1.2,700.5911888432028,1.0,579.2043586566131,1.2,662.293445300089,1.1
133134,1068425.8394325403,1564.2433306094313,1455.2202596578168,1497.8209664310066,1857.2086623727487,1547.4601157155184,1507.736670496841,1557.3820504244215,420.8898202797071,409.1839514467531,578.2246011826522,541.1334395928975,2534.0898207421906,3485.123680940035,730.6865413894773,6.117987286794206,174.9693009457481,44.68397392467502,0.0,531.4505509748765,1.6953660604324003,4036,1.9443756143820523,1,3146.0208729050264,298.6290986557832,3561.5762507478494,837044.2543054215,778563.5135838051,801793.3049820309,827436.8609559194,993392.1955335389,806916.0674127574,833371.9446177436,218580.39690232286,2,844213.7075979114,2.0,2018,134_133,43268_43270_43836,0,790.1472207432647,578.8552041492891,1.4,524.119780722356,1.5,545.8618526012649,1.4,569.8631028775669,1.4,725.1900600258153,1.1,550.6565348727526,1.4,575.4180824023755,1.4
186,553946.6617420893,760.720359759051,771.9565225901467,774.0543259655798,880.654656859146,762.0048688827013,730.3400192797966,707.3406554152248,174.59999930858612,169.74399046336902,289.6000061035156,270.84283447265625,1307.399999216199,1810.6000060141089,374.44999932684,3.2010958194732666,85.36666870117188,22.13333320617676,0.0,242.1763569291118,0.8510249784102561,2018,0.9721878071910262,1,1519.1266461909242,115.06817913890254,1802.689808381122,421398.5038077675,427622.7386988435,428784.809875656,422110.0533487909,487835.70731474913,404569.41561669647,391828.9947817253,94029.11686796432,1,480193.911090699,1.0,2018,186,43269_43837_43838_43839_43840,0,866.8594726801898,590.9763692956819,1.5,602.2125321267777,1.4,604.3103355022108,1.4,592.2608784193324,1.5,710.9106663957771,1.2,560.5960288164275,1.5,537.5966649518558,1.6
424363129,2056839.5237503713,2989.94877518357,3016.3801318801143,2869.905691264645,3490.6149906826267,3106.1628183639314,2781.6196514649323,2869.399348260451,698.0266882097388,678.6130353714377,1158.2756170361795,1083.3357929255153,5177.336136809576,7164.377538130759,1488.9151406320877,12.571190648218458,345.8842190181582,87.21428850548286,0.0,969.2198382833855,2.685000012892288,8072,3.8887512287641046,1,6071.931820096839,397.1419444238907,7207.157596949579,1536940.4672639058,1550427.3454573913,1475180.9514319836,1596850.141554376,1794641.6283696494,1429566.0164627843,1474493.893708724,348949.4613715715,4,1370752.3461192278,4.0,2018,129_43_63_42,43271_43272_43273_43274,0,666.4362145374591,577.5807943082461,1.2,584.1378825194324,1.1,547.5543799386351,1.2,606.7078475366055,1.1,702.8706665272806,0.9,525.3771831070483,1.3,547.2203442905809,1.2
216217,1048741.7179753687,1491.9786026949282,1391.763144067132,1469.8062834434431,1733.3193434461487,1452.9804571073219,1501.481050796991,1437.3021230953634,462.599999845028,449.73407945590674,578.2000122070312,541.2333374023438,2529.999998778105,3464.6000020504,732.939998280257,6.004931449890137,172.39999389648438,44.599998474121094,0.0,518.4826897074711,1.5099653238878021,4036,1.9443756143820523,1,3062.0747267640445,265.7544566918548,3568.9656439345054,782345.8100374541,729930.8992501573,770407.5547384643,761995.0472973809,908882.5743607546,787496.8331235037,753717.3846900709,235827.4455603293,2,703807.6941191913,2.0,2018,217_216,44451_44452,1,671.0972607039184,521.118169621589,1.3,471.13931411416667,1.4,509.73476120522776,1.3,501.71323665166653,1.3,641.773963278376,1.0,526.0297918044022,1.3,493.82028983222443,1.4
112144,824286.976504277,1358.057813581719,1327.3147392019991,1264.332404535805,1530.608521602776,1305.6108086291047,1432.6659616491274,1315.0409353409527,459.20000153779984,446.4286425571496,578.7999877929688,542.25,2523.9999991953373,3457.6000099778175,734.3799971453846,5.960547924041748,169.10000610351562,44.33333206176758,0.0,506.8773891965893,1.6438395972695221,4036,1.9443756143820523,5,3040.0,71.87350022912437,3584.056912552042,547808.6996077187,542042.6911637648,506970.49710869056,521234.299189726,605327.8934991166,580400.0668110015,537516.9804252158,183992.6579991707,2,622096.3064336114,4.0,2018,144_112,48871_48872_70587_70588,1,754.7084015228081,441.3706051155356,1.7,434.37545826946143,1.7,391.82693444853186,1.9,409.1313472169185,1.8,511.15114942952124,1.5,480.9094649207696,1.6,428.88500304263965,1.8
109139,930136.0187147632,1647.0415036633508,1448.9600023117441,1736.2300815321673,1934.8729167019728,1377.5025310507688,1804.0842234146521,1430.4338878916678,488.6177637634046,475.02823230772833,578.8837945375498,542.815063372564,2618.347853057935,3608.0204833954376,730.2860171930528,6.774885332211049,177.7322207528125,47.528963148311064,0.0,537.9599536931568,1.3598631975157276,4036,1.9443756143820523,5,3040.0,16.912802629551123,3527.776997570114,763949.517303504,672114.5315838282,805594.5152637882,639433.2884791322,898797.0283713161,837254.8109603804,663556.0264495044,221156.84796205722,2,709617.5354702087,2.0,2018,109_139,50581_50582,1,762.9180261729236,583.562681608076,1.3,484.8298254753021,1.6,628.3357009540293,1.2,449.69384272962367,1.7,728.538801610547,1.0,662.3740513238382,1.2,475.6284775411046,1.6
194,493773.6721047994,753.5087857013465,710.4468329207173,762.9793161370359,900.5025306032834,740.2333686481383,663.0109896745365,701.2998611194976,180.90000015497208,175.8687744715186,289.33331298828125,271.1000061035156,1280.0999996215105,1767.699999988079,370.6999991126359,3.081095933914185,85.625,22.185714721679688,0.0,245.0006262346069,0.773979224463594,2018,0.9721878071910262,1,1581.0566439515242,153.09202718542335,1797.1727698396571,372062.80007898225,350799.94152648747,376739.09866899287,365507.74865189695,444644.4412756478,327377.3710174332,346283.4076715602,86839.37057937254,1,270058.1112,1.0,2018,194,77569_81269,1,546.92691501519,577.640011229828,0.9,534.5780584491987,1.0,587.1105416655173,0.9,564.3645941766198,1.0,724.6337561317648,0.8,487.142215203018,1.1,525.431086647979,1.0
110,1035833.6024911848,700.0350846455973,658.6518521617705,662.4859211647986,874.6578092468009,719.5977019910149,712.5269914073089,657.192707979227,229.60000076889992,223.2143212785748,289.3999938964844,271.125,1261.9999995976686,1728.8000049889088,367.1899985726923,2.980273962020874,84.55000305175781,22.16666603088379,0.0,254.2623609895727,0.8323878113003633,2018,0.9721878071910262,5,1522.599034376881,34.183402692306416,1788.3867536957284,725119.8635986706,682253.720812218,686225.1783198244,745383.4799977309,905999.9494991612,738059.4003816383,680742.2902370598,231212.89453761085,1,625008.4085656368,2.0,2018,110,77646_77695_77696_80718,0,603.3868828569459,476.82076336702255,1.3,435.43753088319573,1.4,439.27159988622384,1.4,496.3833807124401,1.2,651.443487968226,0.9,489.31267012873417,1.2,433.97838670065215,1.4
213,590187.6449346853,792.7154611969632,684.699884087983,849.4722567107551,959.2493636739918,724.600795348858,792.111431307239,700.8929348647765,240.87638002962075,234.17707970510529,289.08494632081755,270.6809043886549,1275.5708044707535,1750.335948567296,364.73315861989903,3.0823012667782472,87.81808160133866,21.994403579559723,0.0,286.20214149793946,0.7656071266664889,2018,0.9721878071910262,5,1523.3478036852218,33.61473655723477,1777.0612910764762,467850.87114714866,404101.4120769387,501348.030625473,427650.4369247424,566137.1228518487,467494.3801690621,413658.35057920223,138208.41916883818,1,0.0,1.0,2018,213,77666_83567,0,0.0,558.538381491858,0.0,450.5228043828777,0.0,615.2951770056499,0.0,490.42371564375276,0.0,725.0722839688866,0.0,557.9343516021337,0.0,466.71585515967115,0.0
